Trans. Date,Post Date,Description,Amount,Category
11/13/2024,11/13/2024,SQ *FOX THEATER OAKLAND CA0001152921514764923527,6.34,Restaurants
11/15/2024,11/15/2024,GOLDEN 1 CTR CONC SACRAMENTO CA,24.14,Restaurants
11/15/2024,11/15/2024,LIFE CAFE #283 WALNUT CREEK CA01509P,20.13,Restaurants
11/15/2024,11/15/2024,LIFE CAFE #283 WALNUT CREEK CA01546P,22.37,Restaurants
11/15/2024,11/15/2024,NBA*SACRAMENTO KINGS 916-928-3683 CAMIC94A4D00-F7IVS,25,Travel/ Entertainment
11/15/2024,11/15/2024,TACO BELL 041352 DAVIS CA,17.17,Restaurants
11/16/2024,11/16/2024,AMAZON MKTPL*UY9KO5ID3 AMZN.COM/BILLWAMPPZ7OMPUJ0,27.17,Merchandise
11/16/2024,11/16/2024,FASTRAK CSC 415-486-8655 CAITEM TRANSFERRED FROM PREV ACCOUNT,25,Merchandise
11/18/2024,11/18/2024,LIFE CAFE #283 WALNUT CREEK CA01832P,3.35,Restaurants
11/18/2024,11/18/2024,LIFE CAFE #283 WALNUT CREEK CA01802P,4.46,Restaurants
11/18/2024,11/18/2024,LIFE CAFE #283 WALNUT CREEK CA01826P,4.46,Restaurants
11/18/2024,11/18/2024,LIFE CAFE #283 WALNUT CREEK CA01887P,13.41,Restaurants
11/18/2024,11/18/2024,LIFE CAFE #283 WALNUT CREEK CA01842P,17.9,Restaurants
11/18/2024,11/18/2024,ONLYFANS 8886880458 FLITEM TRANSFERRED FROM PREV ACCOUNT,4.99,Merchandise
11/18/2024,11/18/2024,PCI L761 BROADWAY PLACE WALNUT CREEK CA,25,Services
11/19/2024,11/19/2024,CKE*MEDITERRANEAN KEBAB BURLINGAME CA,43.36,Restaurants
11/19/2024,11/19/2024,DICKS SPORTING GOODS PLEASANTHILL TN,29.39,Merchandise
11/19/2024,11/19/2024,GNC 00986 SAN MATEO CA030183,132.07,Supermarkets
11/20/2024,11/20/2024,SAFEWAY #1547 BURLINGAME CA,95.3,Supermarkets
11/20/2024,11/20/2024,TARGET 00011221091 SAN MATEO CA,74.51,Supermarkets
11/22/2024,11/22/2024,APPLE STORE R029 BURLINGAME CA,820.34,Merchandise
11/22/2024,11/22/2024,CAFFE CENTRAL BURLINGAME CA,32.75,Restaurants
11/22/2024,11/22/2024,TARGET 00011221091 SAN MATEO CA,55.91,Supermarkets
11/23/2024,11/23/2024,AMAZON MKTPL*8R75N6UJ3 AMZN.COM/BILLWA4CWWHY354TN,67.08,Merchandise
11/23/2024,11/23/2024,BANDCAMP DARWIN DEEZ 888-221-1161 CA,20,Merchandise
11/23/2024,11/23/2024,NBA*SACRAMENTO KINGS 916-928-3683 CAMIC8065300-F7IVS,25,Travel/ Entertainment
11/23/2024,11/23/2024,ONLYFANS.COM*A 8886880458 FLITEM TRANSFERRED FROM PREV ACCOUNT,7.19,Merchandise
11/23/2024,11/23/2024,WENDY'S BELMONT CA,14.05,Restaurants
11/23/2024,11/23/2024,WMT PLUS NOV 2024 800-925-6278 ARITEM TRANSFERRED FROM PREV ACCOUNT,14.2,Merchandise
11/24/2024,11/24/2024,SAFEWAY #1547 BURLINGAME CA,158.26,Supermarkets
11/24/2024,11/24/2024,UNIQLO USA LLC UNIQLO  SAN MATEO CA,21.82,Merchandise
11/25/2024,11/25/2024,INTERNET PAYMENT - THANK YOU,-3468.67,Payments and Credits
11/25/2024,11/25/2024,JIFFY LUBE #608 SAN MATEO CA11252024,124.58,Automotive
11/25/2024,11/25/2024,LIFE CAFE #283 WALNUT CREEK CA02502P,16.77,Restaurants
11/25/2024,11/25/2024,ONLYFANS.COM*A 8886880458 FLITEM TRANSFERRED FROM PREV ACCOUNT,10,Merchandise
11/25/2024,11/25/2024,WALGREENS #0625 MILLBRAE CA,22.02,Merchandise
11/26/2024,11/26/2024,FASTRAK CSC 415-486-8655 CAITEM TRANSFERRED FROM PREV ACCOUNT,25,Merchandise
11/26/2024,11/26/2024,MARVIN GARDENS BELMONT CA,32.72,Restaurants
11/26/2024,11/26/2024,OFFICE DEPOT #558 SAN CARLOS CA,89.88,Merchandise
11/26/2024,11/26/2024,SNACK* SOMI SOMI SAN M 8668682146 CA,5.4,Restaurants
11/26/2024,11/26/2024,TST* TOM'S WATCH BAR - S SACRAMENTO CA,48.55,Restaurants
11/27/2024,11/27/2024,ADOBE *ADOBE 408-536-6000 CAITEM TRANSFERRED FROM PREV ACCOUNT,29.99,Merchandise
11/27/2024,11/27/2024,ARCO#04495SINO AMERICAN SAN MATEO CA,32.46,Gasoline
11/27/2024,11/27/2024,ONLYFANS.COM*A 8886880458 FLITEM TRANSFERRED FROM PREV ACCOUNT,13,Merchandise
11/27/2024,11/27/2024,SAFEWAY #0999 FOSTER CITY CA,30.96,Supermarkets
11/27/2024,11/27/2024,TARGET 00011221091 SAN MATEO CA,33.85,Supermarkets
11/29/2024,11/29/2024,BOX LUNCH #4659 MILPITAS CA,25.64,Merchandise
11/29/2024,11/29/2024,CHARLEYS PHILLY STEAKS 6 MILPITAS CA,26,Restaurants
11/29/2024,11/29/2024,OAKLEY B004 MILPITAS CA,192.93,Medical Services
11/29/2024,11/29/2024,SQ *PINK PINK TEA SHOP SAN MATEO CA0001152921514832389923,16.43,Restaurants
11/29/2024,11/29/2024,UA FH MILPITAS MILPITAS CA,21.88,Merchandise
11/30/2024,11/30/2024,GOOGLE *BUMBLE 855-836-3987 CAITEM TRANSFERRED FROM PREV ACCOUNT,15.89,Merchandise
11/30/2024,11/30/2024,TARGET 00011221091 SAN MATEO CA,30.4,Supermarkets
12/1/2024,12/1/2024,AMAZON.COM*Z35SD76Z1 AMZN.COM/BILLWA35YTJ73XCLR,16.43,Merchandise
12/1/2024,12/3/2024,OPENAI *CHATGPT SUBSCR 4158799686 CAITEM TRANSFERRED FROM PREV ACCOUNT,20,Merchandise
12/1/2024,12/3/2024,PLANNED PARENTHOOD ACTIO NEW YORK NYITEM TRANSFERRED FROM PREV ACCOUNT,5,Merchandise
12/1/2024,12/3/2024,SPOTIFY P31F919A0B 8777781161 NY,11.99,Merchandise
12/2/2024,12/2/2024,MED*KASRA RASTANI MD P 415-781-7220 CA323982585,30,Medical Services
12/2/2024,12/3/2024,BREAKING POINTS-LOCALS 2025317527 DC,10,Merchandise
12/2/2024,12/3/2024,LIFE CAFE #283 WALNUT CREEK CA00290P,30.21,Restaurants
12/2/2024,12/3/2024,NBA*SACRAMENTO KINGS 916-928-3683 CAMIC7A4FD00-F7IVS,25,Travel/ Entertainment
12/2/2024,12/3/2024,ONEPASS 877-515-9364 MNITEM TRANSFERRED FROM PREV ACCOUNT,273.6,Merchandise
12/2/2024,12/3/2024,SEATGEEK TICKETS 8884974335 NY,48,Travel/ Entertainment
12/2/2024,12/3/2024,TARGET 00011221091 SAN MATEO CA,154.96,Supermarkets
12/3/2024,12/3/2024,AUTOMATIC STATEMENT CREDIT,-55.25,Awards and Rebate Credits
12/3/2024,12/3/2024,FASTRAK CSC 415-486-8655 CAITEM TRANSFERRED FROM PREV ACCOUNT,50,Merchandise
12/3/2024,12/3/2024,UNITED AIRLINES 18004214655 TX,59,Travel/ Entertainment
12/4/2024,12/4/2024,R BAR ARENA COLUMBUS OH,15.5,Restaurants
12/4/2024,12/4/2024,SQ *AMERICAN NUT COMPA COLUMBUS OH0002305843021098229541,8.75,Restaurants
12/5/2024,12/5/2024,CMH CHM SUPPLY CO COLUMBUS OH00522P,3.75,Merchandise
12/5/2024,12/5/2024,CMH COLUMBUS MKPLACE B COLUMBUS OH00503P,10.18,Merchandise
12/5/2024,12/5/2024,HILTON GARDEN INN COLUMB COLUMBUS OH,27.95,Restaurants
12/5/2024,12/5/2024,METROPOLIS PARKING 8564856865 TN,83.5,Services
12/5/2024,12/5/2024,ONLYFANS.COM*A 8886880458 FLITEM TRANSFERRED FROM PREV ACCOUNT,6.79,Merchandise
12/6/2024,12/6/2024,CIAO T1 C11 ORD CHICAGO IL1585521580125346,12.1,Restaurants
12/7/2024,12/7/2024,ONLYFANS 8886880458 FLITEM TRANSFERRED FROM PREV ACCOUNT,15,Merchandise
12/7/2024,12/7/2024,TARGET.COM * 800-591-3869 MN,450,Merchandise
12/10/2024,12/10/2024,ONLYFANS 8886880458 FLITEM TRANSFERRED FROM PREV ACCOUNT,7.99,Merchandise
12/11/2024,12/11/2024,SAFEWAY #1547 BURLINGAME CA,34.6,Supermarkets
12/11/2024,12/11/2024,THE DETOUR SAN FRANCISCOCA,18.36,Restaurants
12/12/2024,12/12/2024,GOOGLE *GOOGLE ONE 855-836-3987 CAITEM TRANSFERRED FROM PREV ACCOUNT,2.11,Merchandise
12/13/2024,12/13/2024,DINE--ONLINE*ARARATKEB 877-585-1085 NY,29.76,Restaurants
12/13/2024,12/13/2024,INTERNET PAYMENT - THANK YOU,-2386.27,Payments and Credits
12/13/2024,12/13/2024,TJMAXX #0402 SAN MATEO CA,75.59,Merchandise
12/14/2024,12/14/2024,SQ *EIZEL'S BAKERY SAN JOSE CA0001152921514893076900,11,Merchandise
12/14/2024,12/14/2024,SQ *VOYAGER-SAN PEDRO SAN JOSE CA0001152921514890311452,16.66,Restaurants
12/14/2024,12/14/2024,TST* MEDITERRANEAN KITCH BURLINGAME CA,49,Restaurants
12/15/2024,12/15/2024,AMC 2325 METREON 16 SAN FRANCISCOCA,13.98,Travel/ Entertainment
12/16/2024,12/16/2024,ONLYFANS.COM*A 8886880458 FLITEM TRANSFERRED FROM PREV ACCOUNT,3.5,Merchandise
12/16/2024,12/16/2024,ONLYFANS.COM*A 8886880458 FLITEM TRANSFERRED FROM PREV ACCOUNT,7.99,Merchandise
12/16/2024,12/16/2024,ONLYFANS.COM*A 8886880458 FLITEM TRANSFERRED FROM PREV ACCOUNT,9.99,Merchandise
12/16/2024,12/16/2024,SAFEWAY #1547 BURLINGAME CA,52.67,Supermarkets
12/16/2024,12/16/2024,SP MONSTERS WE MAKE 8054569622 CAITEM TRANSFERRED FROM PREV ACCOUNT,19.43,Merchandise
12/17/2024,12/17/2024,DD *MEDITERRANEANPIZZA 6506819470 CA,57.22,Restaurants
12/18/2024,12/18/2024,SP RDMCLOTHINGART 7737576085 NHITEM TRANSFERRED FROM PREV ACCOUNT,180,Merchandise
12/19/2024,12/19/2024,ROCKNWRAPS AND KABOBS 4043829768 GA,48.18,Restaurants
